GeneID	#Tissues	maxPeptides	medianSpectralCount	medianAbundance	SpectralCount.Adult_Adrenalgland	SpectralCount.Adult_Bcells	SpectralCount.Adult_CD4Tcells	SpectralCount.Adult_CD8Tcells	SpectralCount.Adult_Colon	SpectralCount.Adult_Esophagus	SpectralCount.Adult_Frontalcortex	SpectralCount.Adult_Gallbladder	SpectralCount.Adult_Heart	SpectralCount.Adult_Kidney	SpectralCount.Adult_Liver	SpectralCount.Adult_Lung	SpectralCount.Adult_Monocytes	SpectralCount.Adult_NKcells	SpectralCount.Adult_Ovary	SpectralCount.Adult_Pancreas	SpectralCount.Adult_Platelets	SpectralCount.Adult_Prostate	SpectralCount.Adult_Rectum	SpectralCount.Adult_Retina	SpectralCount.Adult_Spinalcord	SpectralCount.Adult_Testis	SpectralCount.Adult_Urinarybladder	SpectralCount.Fetal_Brain	SpectralCount.Fetal_Gut	SpectralCount.Fetal_Heart	SpectralCount.Fetal_Liver	SpectralCount.Fetal_Ovary	SpectralCount.Fetal_Placenta	SpectralCount.Fetal_Testis	WithInSampleAbundance.Adult_Adrenalgland	WithInSampleAbundance.Adult_Bcells	WithInSampleAbundance.Adult_CD4Tcells	WithInSampleAbundance.Adult_CD8Tcells	WithInSampleAbundance.Adult_Colon	WithInSampleAbundance.Adult_Esophagus	WithInSampleAbundance.Adult_Frontalcortex	WithInSampleAbundance.Adult_Gallbladder	WithInSampleAbundance.Adult_Heart	WithInSampleAbundance.Adult_Kidney	WithInSampleAbundance.Adult_Liver	WithInSampleAbundance.Adult_Lung	WithInSampleAbundance.Adult_Monocytes	WithInSampleAbundance.Adult_NKcells	WithInSampleAbundance.Adult_Ovary	WithInSampleAbundance.Adult_Pancreas	WithInSampleAbundance.Adult_Platelets	WithInSampleAbundance.Adult_Prostate	WithInSampleAbundance.Adult_Rectum	WithInSampleAbundance.Adult_Retina	WithInSampleAbundance.Adult_Spinalcord	WithInSampleAbundance.Adult_Testis	WithInSampleAbundance.Adult_Urinarybladder	WithInSampleAbundance.Fetal_Brain	WithInSampleAbundance.Fetal_Gut	WithInSampleAbundance.Fetal_Heart	WithInSampleAbundance.Fetal_Liver	WithInSampleAbundance.Fetal_Ovary	WithInSampleAbundance.Fetal_Placenta	WithInSampleAbundance.Fetal_Testis
ENSG00000106976	12	65	53.5	0.000115598726172598	-	-	-	-	-	-	659	4	-	-	-	-	-	-	-	10	14	4	-	151	154	-	3	85.5	9	4	-	4	-	-	-	-	-	-	-	-	0.00188150141981324	6.80641891425715e-06	-	-	-	-	-	-	-	1.13675748098298e-05	4.50447834742877e-05	1.02324399809361e-05	-	0.000244494610902899	0.000404870764586788	-	4.65794762997937e-06	0.000192156441765381	2.38170932778047e-05	2.62354077269634e-06	-	7.81624896902222e-06	-	-
ENSG00000106991	16	18	10	2.21916468933134e-05	11	-	-	-	3	-	-	9	-	7	9	8	-	-	31.5	8	-	11	-	-	-	37	11	-	3	6	-	10	11	22	2.15053868990935e-05	-	-	-	2.95727730433567e-06	-	-	1.64647390998028e-05	-	1.14859850881817e-05	2.87546121177755e-05	4.47342257335826e-05	-	-	0.000111145597188935	3.94708486881793e-05	-	2.1918308145932e-05	-	-	-	8.4550002380465e-05	1.97066800891984e-05	-	7.62808722933925e-06	4.70552880138518e-06	-	6.77747038406856e-05	3.03258359958209e-05	2.07826037239893e-05
ENSG00000106992	25	19	31.5	0.000191809345877558	30	-	-	-	29	23	37	35.5	99	22	10	16	-	-	62	19	44	28	29.5	65	45	56	45.5	52.5	17	43.5	25	57	14.5	79.5	0.00025375227903299	-	-	-	0.000172030236792229	0.000327416302795038	0.000179056376613343	0.000142119121376508	0.000903526199581599	4.46642626695123e-05	7.44947440346057e-05	0.000121361723835387	-	-	0.000261510345008692	9.31301993985927e-05	0.000238186209189764	0.000153652019634909	0.000170674572530123	0.000769481874640297	0.000204731641307799	0.000351111261902067	0.000192093791686542	0.000251879484763702	5.33152323385602e-05	0.000255454253432877	4.73623316437088e-05	0.000480016125227516	5.50491204788557e-05	0.000465304006464074
ENSG00000106993	6	8	6.5	1.34818575946764e-05	-	-	-	6	-	-	-	-	-	-	-	-	-	-	4	6	-	7	-	-	-	17	-	-	-	-	-	8	-	-	-	-	-	3.38609195545016e-06	-	-	-	-	-	-	-	-	-	-	3.76941589390473e-06	1.33906557821433e-05	-	1.35730594072094e-05	-	-	-	2.58547083820184e-05	-	-	-	-	-	3.77701482981228e-05	-	-
ENSG00000107020	23	5	6	2.27634700929291e-05	6	12	7	11	10	-	-	6	9	6	-	-	-	12	5.5	6	10	4.5	7	6	4	11	5	3	9	4.5	-	3	5	-	7.67011759408094e-06	3.31998310685341e-05	2.9710182486867e-05	2.20263150018823e-05	4.50817015239216e-05	-	-	1.44467645508214e-05	6.68946390039025e-05	4.90151862318359e-05	-	-	-	2.43151479636861e-05	1.01610129005334e-05	2.58733053201324e-05	6.53346631477593e-05	1.89783008970474e-05	2.68163412741269e-05	2.03407570654672e-05	1.16045709127503e-05	2.30754803443596e-05	1.57670488980445e-05	8.22563233663247e-06	2.22053231314032e-05	2.37696754681065e-05	-	7.3800853474741e-06	3.50595712010795e-05	-
ENSG00000107021	22	11	7	1.12536075398999e-05	3	7	5	9.5	-	-	7	-	-	4	-	-	6	5	12	3	17.5	8	-	11	7	7	4	4	5	8.5	9.5	10	-	8.5	2.0300947973097e-05	1.05760330016295e-05	1.16147806504472e-05	8.4375361025671e-06	-	-	5.28667437784795e-06	-	-	1.83549709333691e-05	-	-	1.93702955352037e-05	6.83921873597832e-06	1.2149869258923e-05	3.3404102002985e-06	4.10263914553443e-05	1.55759497034645e-05	-	9.23651798910054e-06	4.67118715796537e-06	1.82899491286406e-05	5.39470782169591e-06	1.16304867843906e-05	1.66551660479232e-05	7.29349098822476e-06	8.00276171854662e-06	3.42875852613003e-05	-	8.89124487816906e-06
ENSG00000107077	1	3	3	5.97531732180498e-07	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.97531732180498e-07	-	-	-	-	-	-	-	-	-	-
ENSG00000107099	13	57	31	3.3741320782541e-05	16	127	94	184	3	-	-	4	-	-	-	-	31	131	-	7	11	6	5	-	-	4	-	-	-	-	-	-	-	-	2.079311900713e-05	7.16370876692232e-05	0.000126141022601494	8.46188478062356e-05	3.06891805035179e-06	-	-	8.30511020481866e-06	-	-	-	-	0.000158062361035632	4.11095536711028e-05	-	1.33732793413439e-05	1.80249133927694e-05	4.61363292486776e-06	5.89268825427301e-06	-	-	7.66076881453816e-06	-	-	-	-	-	-	-	-
ENSG00000107104	10	8	4	1.00127603084213e-05	-	-	-	-	-	-	-	5	-	-	4	-	-	-	4	7	-	10	-	3	3	8	6	-	-	-	3.5	-	-	-	-	-	-	-	-	-	-	1.01588533707794e-05	-	-	2.00972085833137e-05	-	-	-	2.34647147410078e-06	1.23996873853538e-05	-	1.12127916422604e-05	-	1.95738789470924e-06	2.25627656509989e-06	1.00127603084213e-05	7.99042131996672e-06	-	-	-	6.50190567371247e-06	-	-	-
ENSG00000107105	7	17	20.5	7.77080144561918e-05	-	-	-	-	-	-	23	-	-	-	-	-	-	-	15	-	-	-	-	6	-	39	-	58.5	-	-	-	16	-	4	-	-	-	-	-	-	4.39052306803888e-05	-	-	-	-	-	-	-	8.75984565637126e-05	-	-	-	-	2.55376343446432e-06	-	9.44719169238978e-05	-	0.000179344465195839	-	-	-	6.84909257248652e-05	-	2.00046572231603e-06
ENSG00000107130	9	8	10	2.21709388722089e-05	-	-	-	-	8	-	21.5	-	-	-	-	-	-	-	5	-	-	10	-	6	8	-	10	16.5	5	-	-	-	-	-	-	-	-	-	4.0386737157125e-05	-	9.21957847482465e-05	-	-	-	-	-	-	-	7.65654827047551e-06	-	-	2.76532764669306e-05	-	1.14259909428167e-05	1.23854787751754e-05	-	1.75589161741415e-05	5.49571076907881e-05	1.51104457425441e-05	-	-	-	-	-
ENSG00000107164	26	24	18	3.91204200212591e-05	9	38	18.5	60.5	15	-	5.5	4	-	-	16	13	14	28.5	15	16.5	-	34	15	11	13	31	21	8.5	20	20	35	33.5	7	37	9.79125658512017e-05	3.98356244752299e-05	0.000150282980207759	6.15464903606834e-05	4.67480918038369e-05	-	1.13044774209345e-05	1.73398667330679e-05	-	-	3.33678121703033e-05	5.90354331247062e-05	7.02826951526872e-05	4.27140370134133e-05	3.37655440710679e-05	6.94162885019261e-05	-	4.59383096092152e-05	6.79722161210693e-05	3.57627956312301e-05	1.36762652565503e-05	3.76855906935659e-05	3.93354620596406e-05	2.67779600743058e-05	4.02483916997235e-05	1.86521869671479e-05	3.38214913923749e-05	0.000139645872928367	1.25294750418234e-05	3.98156007247818e-05
ENSG00000107186	8	24	10	6.42487582157157e-06	-	-	-	-	-	-	3	-	-	-	22	-	-	-	-	-	-	10	-	36	11	9	3	-	-	-	9	-	-	-	-	-	-	-	-	-	2.8355882854803e-06	-	-	-	4.02897893605526e-05	-	-	-	-	-	-	4.37686816950006e-06	-	1.94139946121723e-05	5.34605857587325e-06	1.09151823748081e-05	2.08431674482241e-06	-	-	-	8.84270337803579e-06	-	-	-
ENSG00000107201	18	27	8	1.00136679171706e-05	7	32	16	36	5.5	-	-	-	-	-	4	7	9	30	11	7	-	5	3	8.5	-	12.5	5	-	-	-	-	3	-	5	1.31189619904916e-05	2.55887634426293e-05	4.80445027343343e-05	4.37766030133797e-05	1.03006426826259e-05	-	-	-	-	-	7.5445350154677e-06	1.63271639984989e-05	1.97678507774433e-05	9.94034001467171e-06	1.43108676614403e-05	7.62053419631159e-06	-	6.26502429914796e-06	1.41083242727923e-05	9.59895062394044e-06	-	1.56551752426075e-05	4.5826351808297e-06	-	-	-	-	6.24560443184489e-06	-	3.66308417342454e-06
ENSG00000107223	22	10	7.5	3.2949853214524e-05	-	19.5	4	17	5	-	9	5	-	-	10.5	-	-	18	10	7	-	7.5	8	-	5	20	6	6	9	8.5	11.5	15.5	4	9	-	5.64674722662427e-05	1.47631277285424e-05	3.10605115944869e-05	4.43291149730018e-05	-	3.45245621491847e-05	1.52998288090213e-05	-	-	5.67876861684343e-05	-	-	2.92362808307057e-05	4.01444711016705e-05	4.97819677204865e-05	-	3.71169423143037e-05	5.16456327968684e-05	-	1.322970205561e-05	6.91894492364806e-05	3.9245251732359e-05	1.83074482995186e-05	4.7292907788653e-05	3.15098390740668e-05	2.27018385880523e-05	0.000181939278921406	1.44052397198242e-05	3.41955051418301e-05
ENSG00000107242	2	6	9.5	5.11370193137731e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	-	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.10296937476482e-06	-	7.12443448798981e-06	-	-	-	-	-	-	-	-
ENSG00000107262	11	7	6	8.72130845705928e-06	-	12	8	8.5	3	-	-	-	-	-	-	-	4	-	3	3	-	5	-	8	-	7	4	-	-	-	-	-	-	-	-	7.80477522978619e-06	3.8657024872315e-05	8.35055594008884e-06	2.26454176381787e-06	-	-	-	-	-	-	-	4.25645526385604e-05	-	3.80530365384157e-06	1.88310033606144e-06	-	1.14706534742108e-05	-	1.8946074415795e-05	-	1.00611333187906e-05	6.52202379263809e-06	-	-	-	-	-	-	-
ENSG00000107263	8	15	10	4.68025908274205e-06	-	15	11	19.5	-	-	5	-	-	-	-	-	-	25	-	-	-	-	-	3	-	-	-	4	-	8	-	-	-	-	-	1.10402366912541e-05	1.3028753285383e-05	8.54415633658877e-06	-	-	3.0433997790262e-06	-	-	-	-	-	-	4.4601973321356e-06	-	-	-	-	-	1.12115725563816e-06	-	-	-	4.37461393230912e-06	-	2.77662435195468e-06	-	-	-	-
ENSG00000107282	5	9	10	1.30545877998257e-05	-	-	-	-	-	-	11	-	-	-	-	-	-	-	-	-	-	-	-	10	5	3	-	18	-	-	-	-	-	-	-	-	-	-	-	-	1.44170488168629e-05	-	-	-	-	-	-	-	-	-	-	-	-	4.34852264745548e-06	1.01323174570762e-05	4.61202472090167e-06	-	3.39567189045592e-05	-	-	-	-	-	-
ENSG00000107290	6	26	12	8.69305845932518e-06	-	40	7	20	-	-	-	-	-	-	-	-	-	5	7	-	-	-	-	-	-	18	-	-	-	-	-	-	-	-	-	1.60947989360479e-05	8.69305845932518e-06	5.034033884467e-06	-	-	-	-	-	-	-	-	-	1.64594164597947e-06	9.73280145819605e-06	-	-	-	-	-	-	1.47781886917463e-05	-	-	-	-	-	-	-	-
ENSG00000107295	5	18	25	0.000116392674759878	-	-	-	-	-	-	107	-	-	-	-	-	-	-	-	5	-	-	-	25	55	-	-	18	-	-	-	-	-	-	-	-	-	-	-	-	0.000568833570354827	-	-	-	-	-	-	-	-	2.41756184539165e-06	-	-	-	0.000105577010897923	0.000120261240863317	-	-	0.000108270364738986	-	-	-	-	-	-
ENSG00000107317	10	5	24	7.81592635382037e-05	-	-	-	-	-	-	24	15	-	-	-	-	-	-	26	11	-	8	-	18	36	26	5	-	28	-	-	-	-	-	-	-	-	-	-	-	0.00011898827552911	7.81592635382037e-05	-	-	-	-	-	-	0.000246029868899385	2.69443897256397e-05	-	3.39861760826271e-05	-	4.68576439149498e-05	0.000133214777002861	0.000112124246083336	7.63968479496507e-06	-	8.04594927477166e-05	-	-	-	-	-
ENSG00000107331	2	16	17.5	1.74371739211138e-05	-	-	-	-	-	-	19.5	-	-	-	-	-	-	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.74371739211138e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	1.72401934045703e-05	-	-	-	-	-	-	-	-	-
ENSG00000107341	8	5	6	1.89166430434236e-05	-	9	-	5.5	-	-	-	-	-	-	-	-	6	7	-	6	-	-	-	7.5	-	6	-	-	-	-	-	6	-	-	-	3.3713116222015e-05	-	7.4976875873597e-06	-	-	-	-	-	-	-	-	0.000148037076533648	1.5168325143555e-05	-	4.56429830613435e-05	-	-	-	1.52656612456069e-05	-	1.56898408184524e-05	-	-	-	-	-	2.21434452683948e-05	-	-
ENSG00000107362	3	6	6	1.06003435700806e-05	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	-	-	-	-	3	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.91635371300117e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	2.53795714381077e-06	1.06003435700806e-05	-	-	-	-	-	-	-	-
ENSG00000107371	12	10	5	1.36407775260591e-05	-	11.5	4.5	12	3	-	-	-	-	-	-	-	-	-	-	6	-	-	-	4	-	7.5	-	4.5	5	4	-	6.5	-	6.5	-	2.23411574796682e-05	2.07769229833431e-05	1.11005493257674e-05	1.65916989092529e-06	-	-	-	-	-	-	-	-	-	-	1.7008318738005e-05	-	-	-	4.60089300393735e-06	-	1.43588164130158e-05	-	8.31775367008199e-06	1.36407775260591e-05	7.12665618799255e-06	-	5.68876223091749e-05	-	1.84658416035981e-05
ENSG00000107438	28	24	23	8.26247165724819e-05	9	77.5	3	14.5	29	17	-	30	39	9	8.5	13	7	24	12.5	36	254	32	51.5	16	5	10	22	-	58	71.5	55	26.5	26.5	20	2.93092521105795e-05	0.000182690586127507	9.70516795150539e-06	2.00707666367309e-05	0.000126907912998047	0.000102047239484346	-	0.000187025505547864	0.000273349798582477	2.98823525880461e-05	4.12675448490897e-05	8.22932318564431e-05	4.90392535765548e-05	4.24524016359199e-05	1.80710019988139e-05	0.000197962989617365	0.00249936588023874	0.000111868614566494	0.000165993961188901	1.26803709038775e-05	5.27034827589825e-06	1.9222820722405e-05	5.67312259419139e-05	-	0.000148191539974714	0.000148496136744297	7.76203852873597e-05	0.000104519867426282	8.82830720824676e-05	2.32831608700198e-05
ENSG00000107537	5	14	6.5	3.62465818564749e-05	6	-	-	-	-	-	-	-	-	4.5	7	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	26	-	-	-	4.63583889108607e-05	-	-	-	-	-	-	-	-	2.31318500331805e-05	6.91834202664177e-05	-	-	-	-	-	-	-	-	-	-	1.18035093103824e-05	-	-	-	-	4.33529449375243e-05	-	-	-
ENSG00000107554	7	12	4.5	3.01684312726533e-06	-	12	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	6	-	8	3	-	-	5	-	-	-	4	-	6.606998594125e-06	-	-	-	-	-	-	-	-	-	-	-	-	7.33730339150065e-06	-	-	-	-	2.32301824652492e-06	-	9.33909518864377e-06	3.71066800800573e-06	-	-	1.28875504756177e-06	-	-	-	2.29910067295431e-06
ENSG00000107560	1	3	3	3.31548151165431e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.31548151165431e-06	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000107562	3	3	4	1.11277874156249e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	3	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.7761123201325e-05	-	-	1.01493788114237e-05	-	-	1.11277874156249e-05	-	-	-	-	-	-	-	-	-
ENSG00000107566	23	20	9	3.58570571897158e-05	9	-	-	-	7	-	3	5	-	4	12	4	8	-	21	11	4	7.5	7	3.5	3	15.5	6	-	16	9	45	15	15.5	18	3.90517234244673e-05	-	-	-	2.08843017410754e-05	-	5.6976644387546e-06	2.14111970278852e-05	-	1.43360459276669e-05	8.07411524344282e-05	2.43736073803934e-05	0.000152766852336719	-	6.9506634887761e-05	6.4618514795397e-05	2.12430648061887e-05	1.88349805780351e-05	1.66441014726525e-05	8.44017124450718e-06	1.21247665606473e-05	6.26012969972362e-05	2.21695652607895e-05	-	3.42212011588609e-05	9.88991103902597e-06	0.000104796520055498	8.14023487552894e-05	0.000118549456167971	3.78419549561548e-05
ENSG00000107581	30	78	46	6.9062864861549e-05	153	272.5	83	221	30	16.5	37	14	8	7	43.5	22	53	174	130	74	4	38	54	54	18.5	102.5	24	38.5	72	50	121	127	23.5	67.5	0.000179170564807087	0.000327875078743735	0.000111843431651631	0.000102341515622838	3.79653286203149e-05	5.73295016750432e-05	4.91879625135843e-05	5.56747944475257e-05	3.96642274446918e-05	8.24398519793902e-06	0.000161702432895504	5.12969896081228e-05	0.000251206213482781	0.000103281750615292	0.000126121618703955	0.000153360648092234	1.97906979944896e-05	4.75576245583699e-05	8.97828529742605e-05	5.2056257340592e-05	2.79270198621412e-05	0.000109262956867365	6.28697552654094e-05	5.2958703591821e-05	0.000123061863537107	5.19324141345482e-05	7.48280468227346e-05	0.000248267854308887	2.50142288247986e-05	5.53621844123471e-05
ENSG00000107611	2	75	102	4.43667301816922e-05	-	-	-	-	-	-	-	-	-	122	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000243496755374973	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.18938584689569e-05	-	-	-	-	-
ENSG00000107625	13	15	9	9.87070887878509e-06	3	12	9	17	-	-	-	-	-	-	-	-	-	5	6.5	-	-	-	-	11	-	9	-	6	3	8	-	17.5	-	10	1.18594217500523e-05	7.49891355465388e-06	2.46678286396607e-05	8.33477505919478e-06	-	-	-	-	-	-	-	-	-	6.49631506030259e-06	2.48153301349263e-05	-	-	-	-	9.87070887878509e-06	-	1.71143353846784e-05	-	1.31658440919731e-05	8.02880726370646e-06	9.39171198920474e-06	-	6.10888688125638e-05	-	6.09083077626727e-06
ENSG00000107643	4	4	4	1.1008026039524e-05	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	7	-	-	-	4	-	-	-	-	-	-	4.14403924948967e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.77032830773358e-06	-	2.07089346234191e-05	-	-	-	1.42457237713143e-05	-	-
ENSG00000107651	26	27	14	1.64639906465271e-05	26	36	11.5	39.5	10	-	8	10	-	-	16	7	10.5	21.5	32	25	5	20	9	12	-	36.5	12	5	7	15	15	18	5	16	2.67089301710394e-05	2.28987742057323e-05	2.23034326906428e-05	2.27391023330605e-05	2.58942311843539e-05	-	1.23658878978238e-05	1.24891851762749e-05	-	-	3.89624733868214e-05	1.64639906465271e-05	6.07574436801531e-05	1.64521859867315e-05	6.32272232175562e-05	5.4552471339606e-05	2.54207780781063e-05	2.08871280492913e-05	1.87084119494239e-05	6.12767926762415e-06	-	5.11637022605328e-05	1.029296881046e-05	9.72517920274634e-06	1.53716913900188e-05	1.05203705163264e-05	7.64167694390829e-06	6.90616739655518e-05	1.07562612115053e-05	1.56535170167605e-05
ENSG00000107669	20	20	10	1.43073138447897e-05	-	11	7	16.5	10	-	11	5	-	-	8	-	-	4	18	10	13	16	7	16	-	44	17	-	6	4	-	8	-	12	-	9.15349104913817e-06	3.338072443155e-05	1.08833637736509e-05	1.3603770941686e-05	-	1.16231266440888e-05	1.08720904857933e-05	-	-	1.72498181275649e-05	-	-	9.31368175481047e-06	1.42465135475813e-05	1.43681141419982e-05	3.13497966733693e-05	1.65292720352877e-05	1.31830367249905e-05	1.43782808066771e-05	-	4.51625648461649e-05	2.69712285612761e-05	-	1.70502531930727e-05	6.24196715437565e-06	-	3.21732671654259e-05	-	1.47431985719681e-05
ENSG00000107672	5	5	4	6.95070812305365e-06	-	4	6	4	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	5.15879270409255e-06	1.60538693451121e-05	5.9228164457578e-06	-	-	-	-	-	-	-	-	-	4.13301936605599e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	2.70685127469263e-05	-	-
ENSG00000107679	8	15	6	1.08355825893868e-05	-	5	5	10.5	-	-	16.5	-	-	-	-	-	-	4	-	8	-	3	-	-	-	6	-	-	-	-	-	-	-	-	-	4.59148163768136e-06	9.93295520761555e-06	1.38646906811535e-05	-	-	2.77994434878198e-05	-	-	-	-	-	-	2.62495895791881e-06	-	3.0411299275786e-05	-	2.56764043219968e-06	-	-	-	7.69236527077407e-06	-	-	-	-	-	-	-	-
ENSG00000107719	11	9	4	6.37666616765545e-06	-	3	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	3	-	3	3	5	-	4.5	9	4	-	5.5	-	5	-	3.58060413687694e-06	-	-	9.9389967681318e-06	-	-	-	-	-	-	-	-	-	-	-	-	4.13056998568388e-06	-	1.80110302471765e-06	1.25309344173828e-05	3.77731784024825e-06	-	1.00502042406413e-05	1.62793461084849e-05	3.92466456236007e-06	-	1.49284465754547e-05	-	4.79700744120851e-06
ENSG00000107731	1	5	5	5.84310357382169e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.84310357382169e-06	-	-	-	-	-	-	-	-	-	-
ENSG00000107738	4	5	7.5	6.50752748090913e-05	-	5	-	-	-	-	-	-	-	-	-	-	10	5	-	-	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.01805673201334e-05	-	-	-	-	-	-	-	-	-	-	0.00017865385786732	3.01397925177145e-05	-	-	0.000100010757100468	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000107742	3	5	5	8.57230340766258e-06	-	-	7	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	3.18671242649624e-05	-	-	-	8.57230340766258e-06	-	-	-	-	-	-	-	-	-	-	-	-	3.233518092314e-06	-	-	-	-	-	-	-	-	-	-
ENSG00000107745	6	4	4	1.87579247189577e-05	-	-	-	3	4	-	7	-	-	-	-	-	-	-	4	-	3.5	-	-	-	-	-	-	-	-	-	-	6	-	-	-	-	-	3.99650640604666e-06	2.59157563891918e-05	-	1.87579247189577e-05	-	-	-	-	-	-	-	4.38556083525079e-06	-	2.13043899778219e-05	-	-	-	-	-	-	-	-	-	-	3.61672734220213e-05	-	-
ENSG00000107758	18	14	10.5	3.11601843182237e-05	-	7	15.5	30	7	-	33	-	-	-	-	-	7	49	6	3	5	12	14	11	4	6	19.5	44.5	-	5.5	-	-	-	-	-	7.49716941479704e-06	5.89451915770514e-05	3.60621812416572e-05	1.81421838709132e-05	-	0.00011566824367925	-	-	-	-	-	5.996646242254e-05	5.93561464039143e-05	1.06415905511828e-05	1.07790172790888e-06	1.87884118642112e-05	1.46891870100668e-05	3.42929971353071e-05	2.45657352802271e-05	9.43200111719059e-06	2.01989644934972e-05	3.61441757183976e-05	0.000226265123197523	-	8.44301505744919e-06	-	-	-	-
ENSG00000107789	6	5	4	1.75583726439712e-05	3	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	4	-	-	-	-	6.5	4	-	5	2.20066379918078e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	4.98403199322147e-06	-	-	-	-	-	-	1.75583726439712e-05	-	-	-	-	1.00657518608187e-05	4.10571193824429e-05	-	6.82209665948311e-06
ENSG00000107796	23	42	354	0.00940686600007652	310	-	135	-	2472.5	600	219	4169.5	1663	234.5	110.5	284	215	-	1061	238	665	6507	-	47	354	-	8506	-	167	2022	134	-	198.5	83	0.00542390883771623	-	0.0108284406708929	-	0.0629765921959622	0.044241246861911	0.00688074571701534	0.112475863848187	0.117608999862565	0.00338146452786753	0.00286053031413458	0.0069128900901283	0.0126430204500386	-	0.019055852968497	0.00237594589349869	0.0453867356114373	0.13925334248377	-	0.00313202133440992	0.00537061741087634	-	0.179637619898464	-	0.00181737538415599	0.0284600986010061	0.000970162541238529	-	0.00422500563832904	0.00228147216472796
ENSG00000107798	7	3	5	3.15601810494259e-05	4	-	5.5	-	-	-	5	-	-	-	8	-	3	-	-	-	4	-	-	-	-	-	-	-	17	-	-	-	-	-	5.4232754390478e-05	-	3.38973515684443e-05	-	-	-	1.02285866787061e-05	-	-	-	3.28923844630081e-05	-	1.33354691196441e-05	-	-	-	1.25642784224972e-05	-	-	-	-	-	-	-	7.46214508249105e-05	-	-	-	-	-
ENSG00000107819	29	16	15	4.51086212799046e-05	14	6	7	34	14.5	10	41	18.5	-	13	5	22	18.5	18	24	17	16	21	14	43	7.5	30.5	15.5	28	33	6.5	6	9.5	24	10.5	6.13324174700833e-05	6.11065713919021e-06	4.51086212799046e-05	3.1858233279914e-05	6.92700676818475e-05	4.26975124528085e-05	0.000123605893597909	6.80624088681762e-05	-	2.85466563199777e-05	1.6717628720353e-05	7.97599443219699e-05	0.000102345815925998	2.5902272177945e-05	5.11386129169915e-05	6.40418808690263e-05	7.4378250283607e-05	4.84588595392384e-05	3.95450021524293e-05	0.00017302196927884	1.03178262129923e-05	8.68436657490429e-05	3.74688664288472e-05	7.41879565054155e-05	9.39360066482616e-05	1.23948199393978e-05	9.83822145270504e-06	4.02089333774099e-05	6.27967862822443e-05	1.88067153774165e-05
ENSG00000107833	1	3	3	3.76544308667187e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.76544308667187e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
