GeneID	#Tissues	maxPeptides	medianSpectralCount	medianTop3Abundance	SpectralCount.CSF	SpectralCount.adipocyte	SpectralCount.bone	SpectralCount.breast	SpectralCount.heart	SpectralCount.lung	SpectralCount.ovary	SpectralCount.pancreas	SpectralCount.platelets_lysate	SpectralCount.platelets_secreted	WithInSampleTop3Abundance.CSF	WithInSampleTop3Abundance.adipocyte	WithInSampleTop3Abundance.bone	WithInSampleTop3Abundance.breast	WithInSampleTop3Abundance.heart	WithInSampleTop3Abundance.lung	WithInSampleTop3Abundance.ovary	WithInSampleTop3Abundance.pancreas	WithInSampleTop3Abundance.platelets_lysate	WithInSampleTop3Abundance.platelets_secreted
ENSG00000061987	1	20	42	0.000117754363940219	-	-	42	-	-	-	-	-	-	-	-	-	0.000117754363940219	-	-	-	-	-	-	-
ENSG00000062485	4	17	29	0.000127952817082751	-	11.5	4	-	29	-	-	-	67	-	-	5.40384393371699e-05	1.84555816025711e-05	-	0.000127952817082751	-	-	-	0.000273814107065549	-
ENSG00000062582	1	3	6	0.000161818585002602	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	0.000161818585002602	-	-	-	-
ENSG00000062598	4	14	10	8.34904074564857e-05	-	-	10	5	-	-	-	7	74.5	-	-	-	3.86138553736574e-05	0.000146683055665793	-	-	-	8.34904074564857e-05	0.000162598679067721	-
ENSG00000063046	4	5	12	8.46283916561816e-05	-	-	-	15	23	-	-	5	11.5	-	-	-	-	0.000305951872471713	9.16172996228554e-06	-	-	7.07581674450874e-05	9.34247588133268e-05	-
ENSG00000063177	4	10	47	0.00257852693717803	-	-	28	-	-	64.5	19	49	-	-	-	-	0.000317319074881157	-	-	0.00415411549580681	0.00365109126329305	0.00256997715303044	-	-
ENSG00000063241	1	3	14	4.8320309496872e-05	-	-	-	-	14	-	-	-	-	-	-	-	-	-	4.8320309496872e-05	-	-	-	-	-
ENSG00000063244	3	8	12	0.000236215094407049	-	-	10	4	-	14	-	-	-	-	-	-	0.000122187723810303	0.00022899208355451	-	0.000606550652086711	-	-	-	-
ENSG00000063854	2	9	22	9.36521591182631e-05	-	-	-	-	33.5	-	-	-	6	-	-	-	-	-	0.000164025673423323	-	-	-	9.36521591182631e-05	-
ENSG00000064419	2	23	97.5	0.000314675682138	-	-	97.5	-	-	-	-	-	88	-	-	-	0.000508588924141503	-	-	-	-	-	8.96702240327185e-05	-
ENSG00000064601	2	6	57.5	0.000394337644057201	-	-	-	-	-	-	-	-	59.5	57.5	-	-	-	-	-	-	-	-	0.00035640523129748	0.000394337644057201
ENSG00000064666	3	14	81	0.000304720632351044	-	-	12.5	-	-	-	-	-	81	96.5	-	-	0.000115551446148183	-	-	-	-	-	0.000304720632351044	0.000590779880206514
ENSG00000064703	1	9	14	7.35320835378025e-05	-	-	14	-	-	-	-	-	-	-	-	-	7.35320835378025e-05	-	-	-	-	-	-	-
ENSG00000064763	1	4	4	3.43967380727275e-05	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	3.43967380727275e-05	-	-	-	-
ENSG00000064999	1	3	29	2.27046790257052e-05	-	-	-	-	-	-	-	-	29	-	-	-	-	-	-	-	-	-	2.27046790257052e-05	-
ENSG00000065000	4	24	54	0.000105331751899366	-	-	-	7	-	54	-	33	98	-	-	-	-	9.33729679682241e-05	-	0.000387844136652225	-	9.845725876105e-05	0.000148515463921746	-
ENSG00000065054	1	8	35	0.00183515215089495	-	-	-	35	-	-	-	-	-	-	-	-	-	0.00183515215089495	-	-	-	-	-	-
ENSG00000065060	1	8	17	0.000166552253518281	-	-	-	-	-	17	-	-	-	-	-	-	-	-	-	0.000166552253518281	-	-	-	-
ENSG00000065135	3	7	7.5	0.000118080310921737	-	-	5.5	11	-	-	-	9	-	-	-	-	3.1201315541846e-05	0.000221955810455297	-	-	-	0.000189302506308671	-	-
ENSG00000065150	6	39	46	0.000143277684871322	-	-	349.5	15	14	8	-	94	46	-	-	-	0.00218005185699092	6.81685060534344e-05	0.000174226341347882	0.000108023721471041	-	0.000242781950341714	0.000105670702853776	-
ENSG00000065154	1	3	3.5	4.99099158538015e-05	-	-	3.5	-	-	-	-	-	-	-	-	-	4.99099158538015e-05	-	-	-	-	-	-	-
ENSG00000065357	1	3	11.5	5.92607319487636e-06	-	-	-	-	-	-	-	-	11.5	-	-	-	-	-	-	-	-	-	5.92607319487636e-06	-
ENSG00000065427	5	19	17	0.000314968376092297	-	-	8	27	-	28.5	-	14	26	-	-	-	7.85350799845076e-05	0.00127960486882647	-	0.000548149708824759	-	0.000337776046557176	0.000193059542581421	-
ENSG00000065485	1	13	29.5	0.000143173242922586	-	-	-	-	-	-	-	-	29.5	-	-	-	-	-	-	-	-	-	0.000143173242922586	-
ENSG00000065518	3	6	11	0.000140749386336137	-	-	-	4	43	11	-	-	-	-	-	-	-	6.85997261690135e-05	0.00019940028552733	0.000140749386336137	-	-	-	-
ENSG00000065534	1	19	195	0.00103250405838468	-	-	-	-	-	-	-	-	195	-	-	-	-	-	-	-	-	-	0.00103250405838468	-
ENSG00000065548	3	7	8	0.000317542459922286	-	-	-	8	-	6.5	-	9	-	-	-	-	-	0.000553696690095419	-	0.000164314365026412	-	0.000409299782422005	-	-
ENSG00000065613	1	6	8.5	4.13328891172932e-05	-	-	-	-	-	-	-	-	8.5	-	-	-	-	-	-	-	-	-	4.13328891172932e-05	-
ENSG00000065675	1	7	15	3.9283564618061e-05	-	-	-	-	-	-	-	-	15	-	-	-	-	-	-	-	-	-	3.9283564618061e-05	-
ENSG00000065833	1	18	134	0.000411941956152044	-	-	-	-	-	-	-	-	134	-	-	-	-	-	-	-	-	-	0.000411941956152044	-
ENSG00000065978	4	10	25	0.00126601049584418	-	-	15.5	20	-	55	-	30	-	-	-	-	0.000270475107729742	0.000718256366254967	-	0.00423802807008622	-	0.0019390477824973	-	-
ENSG00000066027	1	11	97	0.000203710547890271	-	-	-	-	-	-	-	-	97	-	-	-	-	-	-	-	-	-	0.000203710547890271	-
ENSG00000066044	6	14	15	0.000109210611714221	-	-	5	36	45	13	-	13	15	-	-	-	4.25495651222659e-05	0.000599903409837133	0.000109210611714221	0.000301002191272186	-	0.000138904538631479	3.67949821914009e-05	-
ENSG00000066084	1	3	3	7.8032528318161e-05	-	-	-	3	-	-	-	-	-	-	-	-	-	7.8032528318161e-05	-	-	-	-	-	-
ENSG00000066294	1	5	26	0.000247743317930602	-	-	-	-	-	-	-	-	26	-	-	-	-	-	-	-	-	-	0.000247743317930602	-
ENSG00000066422	1	3	3	5.79941539542766e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	5.79941539542766e-05	-	-	-	-
ENSG00000066583	4	8	22.5	0.000121487035173766	-	-	-	7	100.5	3	-	-	31.5	-	-	-	-	8.42628362827771e-05	0.000361029224857902	5.07465914983629e-05	-	-	0.000121487035173766	-
ENSG00000066654	1	10	20	0.000464652290276075	-	-	-	-	-	20	-	-	-	-	-	-	-	-	-	0.000464652290276075	-	-	-	-
ENSG00000066777	4	27	25	0.000122980931632317	-	-	81	-	-	15	-	19	31	-	-	-	0.000233293504743961	-	-	0.000154414031580009	-	9.15478316846246e-05	5.73087205696798e-05	-
ENSG00000066926	1	5	6	8.20647182209766e-05	-	-	6	-	-	-	-	-	-	-	-	-	8.20647182209766e-05	-	-	-	-	-	-	-
ENSG00000067057	5	32	157	0.000547811889904839	-	-	41.5	105	150.5	11	-	-	215	-	-	-	0.000156642336039199	0.00170740354368113	0.00103028729248359	0.000119243674332927	-	-	0.000390663264603141	-
ENSG00000067141	1	7	11	0.00011423802164264	11	-	-	-	-	-	-	-	-	-	0.00011423802164264	-	-	-	-	-	-	-	-	-
ENSG00000067167	1	3	5	9.1419974092007e-05	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	9.1419974092007e-05	-	-	-	-
ENSG00000067225	7	53	744	0.00292002915953988	-	38	7	59	274	17	-	-	1480	650	-	0.00025906328032043	4.08721647211738e-05	0.00106059573504067	0.00325682256427665	0.0002018438332235	-	-	0.00430566257017393	0.00279359628136865
ENSG00000067533	1	3	3	5.0915385718231e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	5.0915385718231e-05	-	-	-	-
ENSG00000067560	3	12	41	0.000229699117580042	-	-	10	-	39	-	-	-	52	-	-	-	6.1703529430753e-05	-	0.00018215042679199	-	-	-	0.000384281447578076	-
ENSG00000067704	3	10	41	5.29557393852668e-05	-	-	-	3	23	-	-	-	57.5	-	-	-	-	2.97768169540485e-05	0.000348749992283604	-	-	-	5.07752938730828e-05	-
ENSG00000067829	1	7	68	0.000505477111085848	-	-	-	-	68	-	-	-	-	-	-	-	-	-	0.000505477111085848	-	-	-	-	-
ENSG00000067900	3	30	56	0.000248314796993412	-	-	-	24	-	-	-	72	56	-	-	-	-	0.000248314796993412	-	-	-	0.000257650026813869	7.81164213057734e-05	-
ENSG00000067992	1	3	19	2.80883930851104e-05	-	-	-	-	-	-	-	-	19	-	-	-	-	-	-	-	-	-	2.80883930851104e-05	-
ENSG00000068079	2	5	9	1.43766442538179e-05	-	-	-	-	-	-	-	4	46.5	-	-	-	-	-	-	-	-	1.1482112698574e-05	6.95701714308682e-05	-
ENSG00000068097	1	7	17	5.53708957682571e-05	-	-	17	-	-	-	-	-	-	-	-	-	5.53708957682571e-05	-	-	-	-	-	-	-
ENSG00000068120	2	9	65	0.000210905710677678	-	-	-	-	13	-	-	-	71	-	-	-	-	-	3.83943822595905e-05	-	-	-	0.000311765190744381	-
ENSG00000068366	2	16	64.5	0.000354035226460638	-	-	-	32	-	-	-	-	76	-	-	-	-	0.000630536036391956	-	-	-	-	0.000159750700271543	-
ENSG00000068400	1	16	16	2.25578496256484e-05	-	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	2.25578496256484e-05	-
ENSG00000068654	1	18	27	0.000105016741132393	-	-	-	-	-	-	-	27	-	-	-	-	-	-	-	-	-	0.000105016741132393	-	-
ENSG00000068784	1	3	4	8.20163909265615e-05	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	8.20163909265615e-05	-	-	-	-
ENSG00000068796	2	18	37	0.000263019693721661	-	-	-	15	-	-	-	-	37.5	-	-	-	-	0.000605956995458809	-	-	-	-	0.000221802805792829	-
ENSG00000068831	1	18	60	0.00029659755232099	-	-	-	-	-	-	-	-	60	-	-	-	-	-	-	-	-	-	0.00029659755232099	-
ENSG00000068878	2	14	17	0.000131416104330165	-	-	-	7	-	-	-	27	-	-	-	-	-	0.000145758993913907	-	-	-	0.000117073214746424	-	-
ENSG00000068903	1	5	42	0.000109382418874428	-	-	-	-	-	-	-	-	42	-	-	-	-	-	-	-	-	-	0.000109382418874428	-
ENSG00000068912	1	3	3	5.37859227183776e-05	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	5.37859227183776e-05	-	-
ENSG00000068976	1	20	45	0.000895332664549696	-	-	-	-	45	-	-	-	-	-	-	-	-	-	0.000895332664549696	-	-	-	-	-
ENSG00000069122	1	3	3	2.13481454084767e-05	-	-	-	3	-	-	-	-	-	-	-	-	-	2.13481454084767e-05	-	-	-	-	-	-
ENSG00000069248	1	4	5	4.90671236178459e-05	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	4.90671236178459e-05	-	-
ENSG00000069275	1	5	8	0.000189763653723134	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	0.000189763653723134	-	-	-	-
ENSG00000069329	6	29	28.5	0.000110467394134401	-	7	10.5	22	37.5	-	-	47	35	-	-	1.83984229380714e-05	7.38055952754133e-05	0.000261830613491476	0.000191619941979503	-	-	0.000614856267070482	5.87423422594728e-05	-
ENSG00000069345	6	9	9.5	0.00011522833065536	-	-	4.5	11	12	7	-	16	18	-	-	-	8.18540242201811e-05	0.000310281164425902	9.8650161417132e-05	0.000182186587823995	-	0.000182974356656159	2.73637480055011e-05	-
ENSG00000069535	3	20	55	0.000207313791095708	-	57	-	-	113	-	-	-	42	-	-	0.000227232013913809	-	-	0.00142648487457561	-	-	-	0.00016092235537551	-
ENSG00000069849	3	3	22	0.000156358455868449	-	-	5	4	-	-	-	-	44	-	-	-	3.46924793079101e-05	0.000113057581784665	-	-	-	-	0.000216624593888036	-
ENSG00000069998	1	5	14	0.000682554579698522	-	-	-	-	14	-	-	-	-	-	-	-	-	-	0.000682554579698522	-	-	-	-	-
ENSG00000070010	1	3	3	5.96049203210299e-05	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	5.96049203210299e-05	-	-
ENSG00000070061	1	17	21	0.000244599944742757	-	-	-	21	-	-	-	-	-	-	-	-	-	0.000244599944742757	-	-	-	-	-	-
ENSG00000070081	1	6	19	0.000115841990494116	-	-	-	-	-	-	-	-	19	-	-	-	-	-	-	-	-	-	0.000115841990494116	-
ENSG00000070087	4	3	3	6.01111803706063e-05	-	-	3	3	-	3	4	-	-	-	-	-	1.31418094060432e-05	7.97932145205352e-05	-	4.04291462206773e-05	0.00088581169206055	-	-	-
ENSG00000070182	3	53	31	0.000111723341890679	-	22	-	-	70	-	-	-	59	-	-	9.37578473063921e-05	-	-	0.000386033710925931	-	-	-	0.000105448728849772	-
ENSG00000070190	1	7	14	0.000112879226468798	-	-	-	-	-	-	-	-	14	-	-	-	-	-	-	-	-	-	0.000112879226468798	-
ENSG00000070214	1	6	67	0.000282075719096827	-	-	-	-	-	-	-	-	67	-	-	-	-	-	-	-	-	-	0.000282075719096827	-
ENSG00000070367	2	24	30	0.000175039609786903	-	-	49.5	-	-	-	-	-	14	-	-	-	0.000310131642142328	-	-	-	-	-	6.5860095521238e-05	-
ENSG00000070495	1	5	10	0.000135162111674309	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	0.000135162111674309	-	-	-	-
ENSG00000070669	1	3	5	0.000109400695556456	-	-	-	5	-	-	-	-	-	-	-	-	-	0.000109400695556456	-	-	-	-	-	-
ENSG00000070756	5	29	28	0.000260689363403286	-	-	20	89	-	159.5	-	19	27	-	-	-	0.000254056968577021	0.00152991429299279	-	0.00657148652634375	-	0.00103751575012928	0.000129172220437848	-
ENSG00000070761	1	3	4	4.50180074518507e-05	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	4.50180074518507e-05	-	-	-	-
ENSG00000070770	4	6	10.5	9.46395577948219e-05	-	-	-	3	-	7	-	8	34	-	-	-	-	9.9282544764735e-05	-	0.000117774537324233	-	0.00045619070487463	7.4423505152778e-05	-
ENSG00000070785	2	13	4	0.000111423225470295	-	-	-	4	-	12	-	-	-	-	-	-	-	0.000111423225470295	-	0.000236826231054898	-	-	-	-
ENSG00000070814	1	12	20	0.000405603919855366	-	-	-	-	-	20	-	-	-	-	-	-	-	-	-	0.000405603919855366	-	-	-	-
ENSG00000070831	5	15	32	8.73976513600263e-05	-	19	-	-	20	-	-	15	114	12	-	4.55165646115775e-05	-	-	7.91991078953267e-05	-	-	0.00024608141920708	0.000521541239049349	4.69175314455547e-05
ENSG00000070961	1	31	195	0.000611783355057734	-	-	-	-	-	-	-	195	-	-	-	-	-	-	-	-	-	0.000611783355057734	-	-
ENSG00000071051	1	19	55.5	0.000179895444628086	-	-	-	-	-	-	-	-	55.5	-	-	-	-	-	-	-	-	-	0.000179895444628086	-
ENSG00000071054	2	8	15	5.23676659085239e-05	-	-	-	-	-	-	-	15	11.5	-	-	-	-	-	-	-	-	0.000101425651679459	2.961845564495e-05	-
ENSG00000071082	3	8	34.5	0.00413525532045372	-	-	9	-	-	49.5	-	25	-	-	-	-	0.000110091596201093	-	-	0.00672161738508443	-	0.00170606954477945	-	-
ENSG00000071127	3	37	716	0.00243392327720731	-	-	-	-	54.5	-	-	-	743	252	-	-	-	-	0.000810482111082787	-	-	-	0.00257808605066164	0.00117697829634558
ENSG00000071205	1	6	39	0.000143058869633637	-	-	-	-	-	-	-	-	39	-	-	-	-	-	-	-	-	-	0.000143058869633637	-
ENSG00000071537	2	11	19.5	0.000753062773517203	-	-	-	6	-	-	-	33	-	-	-	-	-	0.000202331276164237	-	-	-	0.00130379427087017	-	-
ENSG00000071539	2	9	9	9.15659042151906e-05	-	-	12	-	-	3	-	-	-	-	-	-	0.000195456407878631	-	-	2.55251808945049e-05	-	-	-	-
ENSG00000071889	1	3	3	1.96211674338122e-05	-	-	3	-	-	-	-	-	-	-	-	-	1.96211674338122e-05	-	-	-	-	-	-	-
ENSG00000071894	1	3	5	5.25588115723218e-05	-	-	-	5	-	-	-	-	-	-	-	-	-	5.25588115723218e-05	-	-	-	-	-	-
ENSG00000072042	3	10	61	0.000186411298889025	-	-	16	5	-	-	-	-	93.5	-	-	-	0.000140108073082874	6.79672176197013e-05	-	-	-	-	0.000267313224599155	-
ENSG00000072062	3	12	36.5	0.00015742136810379	-	15.5	-	-	53.5	-	-	-	45.5	-	-	8.81774002421071e-05	-	-	0.000329080128754264	-	-	-	0.00015742136810379	-
ENSG00000072110	8	87	90	0.000819640010498273	-	56.5	4	6	37	15	-	214	3327	397.5	-	0.000281986312093737	6.22277715404135e-05	7.95045430467081e-05	0.000346509059956074	0.000411722494003428	-	0.00653880156762886	0.00667890314687178	0.00107760801374701
ENSG00000072135	1	5	56	0.000272256170928248	-	-	-	-	-	-	-	-	56	-	-	-	-	-	-	-	-	-	0.000272256170928248	-
ENSG00000072210	5	11	46	0.000198641168256495	-	60	7	14	9	18.5	-	-	-	-	-	0.0001995624151966	0.000160770473046918	0.000409554524079239	6.24788620594784e-05	0.000425224838093137	-	-	-	-
ENSG00000072274	3	8	12	0.00016478600855108	-	-	17	14	-	9	-	-	-	-	-	-	0.000102645031904506	0.000282138154621523	-	0.000210462474197149	-	-	-	-
ENSG00000072415	1	5	8	0.000187583819820329	-	-	-	8	-	-	-	-	-	-	-	-	-	0.000187583819820329	-	-	-	-	-	-
ENSG00000072501	2	34	72.5	0.00058316775230231	-	-	-	57	-	-	-	88	-	-	-	-	-	0.000832717308781044	-	-	-	0.000333618195823576	-	-
ENSG00000072506	6	15	19	0.000124269886821076	-	-	5.5	-	105	15.5	4	13	29	-	-	-	3.03366116605564e-05	-	0.000439235380661124	0.000478211013264113	0.000684203747823817	0.000112787338049984	0.000135752435592168	-
ENSG00000072518	1	16	53	0.00113793173334499	-	-	-	-	-	53	-	-	-	-	-	-	-	-	-	0.00113793173334499	-	-	-	-
ENSG00000072756	1	3	33	4.00817018470476e-05	-	-	-	-	-	-	-	-	33	-	-	-	-	-	-	-	-	-	4.00817018470476e-05	-
ENSG00000072778	7	40	65	0.000408898008576266	-	49	53.5	71	315	4	-	17	168	-	-	0.000159210764942515	0.00086012365945068	0.0019836039575382	0.00275205931130856	6.05436908752519e-05	-	0.000407698112505944	0.000481818083292564	-
ENSG00000072786	3	10	16	8.50493679754312e-05	-	-	-	5	-	-	-	5	22	-	-	-	-	8.50493679754312e-05	-	-	-	6.73114733838916e-05	8.71040949766271e-05	-
ENSG00000072952	1	13	49	0.000151903685087235	-	-	-	-	-	-	-	-	49	-	-	-	-	-	-	-	-	-	0.000151903685087235	-
ENSG00000072958	2	16	78.5	0.00031175046652129	-	-	-	6	-	-	-	-	89	-	-	-	-	0.000296780751586105	-	-	-	-	0.000326720181456475	-
ENSG00000073060	1	5	8	8.60152549713315e-05	-	-	8	-	-	-	-	-	-	-	-	-	8.60152549713315e-05	-	-	-	-	-	-	-
ENSG00000073111	2	30	37	0.000210528103282438	-	-	-	-	-	23	-	51	-	-	-	-	-	-	-	0.000237039302764252	-	0.000184016903800625	-	-
ENSG00000073350	1	11	11	0.000144858975066973	-	-	-	-	-	11	-	-	-	-	-	-	-	-	-	0.000144858975066973	-	-	-	-
ENSG00000073578	5	27	43.5	0.000949528316943527	-	41	3	46	280	-	-	-	33.5	-	-	0.000129652411786859	2.39855571862552e-05	0.00190262632024861	0.00503286767631252	-	-	-	6.12148597720099e-05	-
ENSG00000073712	3	12	33	0.000155311483895206	-	30.5	-	32	38	-	-	-	-	-	-	0.000106223485895487	-	0.000949499889007986	0.000245778424160287	-	-	-	-	-
ENSG00000073754	1	5	5	1.43290008985852e-05	-	-	-	-	5	-	-	-	-	-	-	-	-	-	1.43290008985852e-05	-	-	-	-	-
ENSG00000073792	2	18	5	0.000155443896930846	-	-	-	4	-	30	-	-	-	-	-	-	-	0.000155443896930846	-	0.000871633671029106	-	-	-	-
ENSG00000073921	3	12	60	0.000320900186633236	-	-	-	60	9	-	-	-	78	-	-	-	-	0.00182097691224148	0.000106069970022204	-	-	-	0.000320900186633236	-
ENSG00000073969	4	26	32.5	0.000129352696768755	-	-	5	76	-	3	-	-	59	-	-	-	4.69731358812629e-05	0.00131996428997175	-	5.5205415327267e-05	-	-	0.000142532439784714	-
ENSG00000074054	2	12	40.5	0.000126936034408179	-	-	27	-	-	-	-	-	47	-	-	-	0.000142720520997791	-	-	-	-	-	0.000111151547818568	-
ENSG00000074071	2	5	5.5	0.000138768507369599	-	-	-	4	-	-	-	7	-	-	-	-	-	0.00011932219599588	-	-	-	0.000158214818743317	-	-
ENSG00000074319	3	10	13	0.000173036642725779	-	-	8	7	-	-	-	-	51	-	-	-	7.39535217111092e-05	0.000418210254145485	-	-	-	-	0.000175988529611449	-
ENSG00000074370	1	39	16	5.73549249945715e-05	-	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	5.73549249945715e-05	-
ENSG00000074416	4	16	66	0.000161770434187674	-	66	3	-	8	-	-	-	80	-	-	0.000170675851072508	3.86210446071761e-05	-	4.27807536662406e-05	-	-	-	0.00018674503804326	-
ENSG00000074582	4	5	4.5	6.22320098358363e-05	-	-	3	4	11	-	5	-	-	-	-	-	4.53172281668592e-05	6.11417096991224e-05	6.33223099725501e-05	-	0.000684908255898894	-	-	-
ENSG00000074590	1	6	7	9.45871937694939e-05	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	9.45871937694939e-05	-	-	-	-
ENSG00000074660	1	5	7	0.000112103024852944	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	0.000112103024852944	-
ENSG00000074695	3	11	27	0.000186573790616285	-	-	3	-	-	-	-	27	36	-	-	-	5.9550959177695e-05	-	-	-	-	0.00259724031855195	0.000186573790616285	-
ENSG00000074696	2	7	9.5	0.000189248889727386	-	-	-	9	-	10	-	-	-	-	-	-	-	0.000156516789876171	-	0.0002219809895786	-	-	-	-
ENSG00000074755	2	23	99	0.000207201400341531	-	-	-	3	-	-	-	-	136	-	-	-	-	4.01098675348674e-06	-	-	-	-	0.000292740433978571	-
ENSG00000074800	8	39	649.5	0.0014834855786782	-	23	5	12	47	12	35	-	1186	660.5	-	9.23364304009635e-05	3.10768524391977e-05	0.000197139975213453	0.000288899445789555	0.000185128893826403	0.00567933415202942	-	0.00337404139723304	0.00177017771874366
