GeneID	#Tissues	maxPeptides	medianSpectralCount	medianTop3Abundance	SpectralCount.adrenal_gland	SpectralCount.anus	SpectralCount.ascites	SpectralCount.cardia	SpectralCount.cerebral_cortex	SpectralCount.cervix_uteri	SpectralCount.colon	SpectralCount.earwax	SpectralCount.esophagus	SpectralCount.gall_bladder	SpectralCount.hair_follicle	SpectralCount.kidney	SpectralCount.liver	SpectralCount.lung	SpectralCount.lymph_node	SpectralCount.milk	SpectralCount.nasopharynx	SpectralCount.oral_cavity	SpectralCount.ovary	SpectralCount.pancreas	SpectralCount.placenta	SpectralCount.prostate	SpectralCount.rectum	SpectralCount.saliva	SpectralCount.salivary_gland	SpectralCount.seminal_vesicle	SpectralCount.skin	SpectralCount.spleen	SpectralCount.stomach	SpectralCount.testis	SpectralCount.thyroid_gland	SpectralCount.tonsil	SpectralCount.tube	SpectralCount.uterus_post-menopause	SpectralCount.uterus_pre-menopause	SpectralCount.vulva	WithInSampleTop3Abundance.adrenal_gland	WithInSampleTop3Abundance.anus	WithInSampleTop3Abundance.ascites	WithInSampleTop3Abundance.cardia	WithInSampleTop3Abundance.cerebral_cortex	WithInSampleTop3Abundance.cervix_uteri	WithInSampleTop3Abundance.colon	WithInSampleTop3Abundance.earwax	WithInSampleTop3Abundance.esophagus	WithInSampleTop3Abundance.gall_bladder	WithInSampleTop3Abundance.hair_follicle	WithInSampleTop3Abundance.kidney	WithInSampleTop3Abundance.liver	WithInSampleTop3Abundance.lung	WithInSampleTop3Abundance.lymph_node	WithInSampleTop3Abundance.milk	WithInSampleTop3Abundance.nasopharynx	WithInSampleTop3Abundance.oral_cavity	WithInSampleTop3Abundance.ovary	WithInSampleTop3Abundance.pancreas	WithInSampleTop3Abundance.placenta	WithInSampleTop3Abundance.prostate	WithInSampleTop3Abundance.rectum	WithInSampleTop3Abundance.saliva	WithInSampleTop3Abundance.salivary_gland	WithInSampleTop3Abundance.seminal_vesicle	WithInSampleTop3Abundance.skin	WithInSampleTop3Abundance.spleen	WithInSampleTop3Abundance.stomach	WithInSampleTop3Abundance.testis	WithInSampleTop3Abundance.thyroid_gland	WithInSampleTop3Abundance.tonsil	WithInSampleTop3Abundance.tube	WithInSampleTop3Abundance.uterus_post-menopause	WithInSampleTop3Abundance.uterus_pre-menopause	WithInSampleTop3Abundance.vulva
ENSG00000005156	9	16	10.5	2.03370153029126e-05	-	-	-	-	-	5	-	-	-	-	-	-	-	5	16	-	-	-	20	-	-	-	-	-	12	-	-	11	4	12	-	-	5	-	-	-	-	-	-	-	-	7.5791558417165e-06	-	-	-	-	-	-	-	1.9536947517997e-05	2.41280619444693e-05	-	-	-	2.83319410166115e-05	-	-	-	-	-	9.61023418685824e-06	-	-	2.11370830878283e-05	8.94214589452844e-06	3.61345224334578e-05	-	-	1.34564454662559e-05	-	-	-
ENSG00000005175	6	11	6.5	1.80551759245999e-05	-	6	-	-	-	-	-	-	-	-	-	-	-	-	14	-	-	-	3.5	-	-	-	-	-	-	-	-	7	7	6	-	-	-	-	-	-	-	1.57485069362912e-05	-	-	-	-	-	-	-	-	-	-	-	-	6.92945022317991e-05	-	-	-	5.04807755992881e-06	-	-	-	-	-	-	-	-	1.26232692072284e-05	3.40791178644094e-05	2.64062779765359e-05	-	-	-	-	-	-
ENSG00000005187	5	19	16	0.000168724775110589	-	-	-	-	-	-	6	-	-	16	-	9	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	-	-	-	-	5.26946822771292e-05	-	-	0.000128565585295172	-	0.000181015935266251	0.00025336739724183	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.21372467607196e-05	-	-	-	-	-	-	-
ENSG00000005194	20	13	12.5	3.20427972083234e-05	11	26	-	-	5	-	13	-	27	-	-	5	-	4	29	-	-	6	12	8	-	-	11	-	15	-	18	13.5	17	14.5	-	17	4	-	7	-	3.79547773877746e-05	6.38723225570315e-05	-	-	3.96098072152717e-06	-	2.81733880954266e-05	-	5.60865947164188e-05	-	-	1.67748525776924e-05	-	1.20073641723634e-05	6.0718435596192e-05	-	-	2.72008944865495e-05	5.32923431044525e-05	3.40564232584873e-05	-	-	2.43837414186854e-05	-	3.10361457612464e-05	-	3.49158601152391e-05	5.95092574764593e-05	6.13392221402373e-05	4.7681814896052e-05	-	2.63229152657906e-05	3.02035098537226e-05	-	2.84684039058283e-05	-
ENSG00000005243	3	6	6	2.93125851171517e-05	-	6	-	-	12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	2.93125851171517e-05	-	-	2.99162914237828e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.9861154080462e-05	-	-	-	-
ENSG00000005249	25	17	10	7.6382229049935e-05	29	5	-	12	4	8	7	-	13	-	-	7	-	-	-	-	27	-	28	14	13	19	7	-	8	-	5	19.5	15	13	7	3	12	7	4	15	0.000133638026343876	3.69948335939647e-05	-	0.000161299146582356	5.88477377067161e-06	2.92818772873994e-05	3.8082089182852e-05	-	0.000109093834939915	-	-	3.45298261463764e-05	-	-	-	-	0.00012703684901836	-	0.00104522778990186	4.72877776629957e-05	0.000175070558211091	0.000131170942464674	5.25090383339587e-05	-	2.61246150351866e-05	-	2.29095529793262e-05	9.24810150020273e-05	0.000128838290960502	0.000198294318656691	1.95022536059068e-05	1.33540753462311e-05	6.57601583067043e-05	4.35236739743087e-05	6.81670344996146e-05	3.9726991627684e-05
ENSG00000005339	2	7	6.5	9.82722241041298e-06	-	5	-	-	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9.17598076180173e-06	-	-	-	-	-	-	-	-	-	-	-	-	1.04784640590242e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000005381	22	35	19.5	0.000111909615288453	18	41	39	13	49	20	22	-	16	5	-	-	15	28	34	-	-	-	-	43	9	6	10	189	-	-	-	24	29	-	6	19	-	-	-	10	4.62937190508871e-05	0.000191361661870365	0.000695269908555352	4.51091565372097e-05	0.000172082941846883	0.000114835195338172	0.000108984035238735	-	8.92586905802039e-05	2.87037888039362e-05	-	-	7.40400601167045e-05	0.000172953149422049	0.000167947390539281	-	-	-	-	0.000205944742978207	0.000137738779551204	2.14870223098797e-05	2.57289495504389e-05	0.00167747029916275	-	-	-	0.000132039104788433	0.000119583522541213	-	1.70740323611544e-05	8.95087295756641e-05	-	-	-	2.93597604490446e-05
ENSG00000005421	31	14	14	0.000107745122375306	36	35	31	18	14	25	10	-	21	41	-	4	9	15	19	-	6	27	7	35	8	27.5	6	-	16	15	-	4	10	11	17	14	31	7	6	23	0.000214559921682461	9.37636353800729e-05	0.000819489588597413	0.000107745122375306	2.87677702571143e-05	0.000129900214752443	7.02289570208391e-05	-	0.000157209648719525	0.000426863614245148	-	0.00010293169590695	0.000189302310634107	0.000137967407826323	5.34028021243215e-05	-	0.0001081437121652	0.000113523040221412	0.000151193578321523	0.000200130541487415	0.000220235045805258	0.000104391270895721	3.39771775572378e-05	-	7.28073192556457e-05	7.57507534241454e-05	-	6.80442515743878e-05	7.5966045702716e-05	0.000133620216345615	0.00012399328859757	6.72490001908456e-05	0.000186132035081435	0.000106036927191578	5.26987218357203e-05	5.19976287470515e-05
ENSG00000005436	1	7	8	2.98028755787794e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.98028755787794e-05	-	-	-	-	-	-
ENSG00000005448	1	3	3	2.13982948860588e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.13982948860588e-05	-	-	-	-	-	-
ENSG00000005469	1	10	7.5	4.45396904398677e-05	-	-	-	-	-	-	-	-	-	-	-	-	7.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.45396904398677e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000005486	1	3	3	3.47852020047667e-06	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.47852020047667e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000005810	1	8	9	6.23693688737926e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.23693688737926e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000005844	12	23	9	1.55417011052701e-05	-	3	-	-	3	-	9	-	6	-	-	-	-	10	72	-	-	44	5.5	11	4	-	-	-	-	-	-	34	-	-	-	12	-	-	-	-	-	7.28163406711976e-06	-	-	6.56221183348136e-06	-	9.67710260920956e-06	-	1.3214404555731e-05	-	-	-	-	1.8192296979112e-05	0.000364157828947449	-	-	2.47603550740713e-05	9.29765750613251e-06	1.15553590916965e-05	2.19868689853876e-05	-	-	-	-	-	-	7.26707655396748e-05	-	-	-	1.17954716310634e-05	-	-	-	-
ENSG00000005882	9	10	6	4.25490695020873e-05	8	-	-	-	-	-	3	-	-	-	-	6	6	-	-	-	-	-	4	-	-	9	4	-	12	-	-	-	-	-	-	3	-	-	-	-	6.62409599516286e-05	-	-	-	-	-	8.81083708377527e-06	-	-	-	-	0.000176156580971179	9.17322377017193e-05	-	-	-	-	-	4.51799240946671e-05	-	-	3.05748954017307e-05	1.60952495902014e-05	-	4.25490695020873e-05	-	-	-	-	-	-	1.84768250885459e-05	-	-	-	-
ENSG00000005884	26	27	20	3.73187646696074e-05	14	21	-	29	21	22	30	-	18	-	-	23	-	45	6	-	-	20	10	10	21	43	18	-	8	52	-	5	27	37.5	20	24	17	14	16	-	2.52567453715015e-05	3.22283800494649e-05	-	4.91241280804509e-05	2.72007449921949e-05	3.46153876759606e-05	3.0224806234643e-05	-	4.04223331168381e-05	-	-	2.69272672142845e-05	-	6.62641897373798e-05	1.28747252416229e-05	-	-	2.38829813110885e-05	3.62560546056811e-05	1.29077983507648e-05	0.000221740764229459	9.68505424540545e-05	2.61528519881229e-05	-	1.27373721595257e-05	9.70124243684797e-05	-	6.86722261410854e-06	8.63700744771752e-05	0.000188633716972722	5.54544398701526e-05	2.08225550601437e-05	6.87600175097204e-05	5.14261925876965e-05	5.22302236443664e-05	-
ENSG00000005893	29	6	21	0.000147095544213047	29	48	-	35	78	21	-	9	17	17	-	19	14	48	9	-	-	64	21	22	11	13	10	-	55	23	26	41	54	26	18	22	15	21	14	-	0.000184261994345717	0.000264386521274292	-	0.000111365502633315	0.000550146668526209	0.000113738878527868	-	7.599583289397e-05	7.06816068596643e-05	4.86903945851478e-05	-	0.000118247360023193	0.000104641732809111	0.000252960859243533	6.93661373370246e-05	-	-	0.000444536140534131	0.000163742855406308	0.000106767255945558	0.000288258726241136	5.91612047992663e-05	3.54143163740662e-05	-	0.000260702249233885	0.000174372232045465	4.72465018991395e-05	0.00021076881502772	0.000460066342315083	0.000305720119384683	0.000122012680162509	8.19446063944563e-05	7.50258960678561e-05	0.000168620005082451	0.000134256542976244	-
ENSG00000005961	19	32	12	2.0341899990398e-05	23	8	-	6	91	12	12	-	10	-	-	-	-	29	-	-	-	4	-	14	44	-	5	-	-	55	-	54.5	3	-	7	14	-	-	3	38	3.74714759297312e-05	5.97894393837197e-06	-	5.37105389421599e-06	0.000124041771528315	2.28342711372004e-05	2.0273533127744e-05	-	1.35551875850386e-05	-	-	-	-	4.93280417713316e-05	-	-	-	5.83475596094116e-06	-	1.54549828399661e-05	0.000672075821083558	-	4.98633137133951e-06	-	-	3.48363991552461e-05	-	0.000141150800363084	1.06492283581652e-05	-	2.0410266853052e-05	1.43234435931039e-05	-	-	1.10775089744413e-05	2.74302331933226e-05
ENSG00000006007	1	4	8	7.43577566958896e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.43577566958896e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000006059	2	12	68	0.00176409437160883	-	-	-	-	-	-	-	104	-	-	32	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0015792682698631	-	-	0.00194892047335455	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000006118	1	3	4	5.02633617064166e-06	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.02633617064166e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000006125	31	49	49	0.000109192867872146	70	66	25	78	4	89	74	-	18	35	-	50	35	40	53	-	-	12	32	95	40	53.5	49	-	74	44	27	58	75	31	52	17	65	65	32	32	0.000109192867872146	0.000147090391279624	5.28526904972912e-05	0.000128174907428312	1.007230890937e-05	0.000155502825567107	9.72291973209183e-05	-	5.54615740432484e-05	4.4144079623093e-05	-	0.000105711655310984	9.56768418341245e-05	4.89512050970324e-05	0.000125665115880988	-	-	2.58300410407658e-05	0.000191185407500121	0.000191571689979829	0.000285256168916413	7.64083207606888e-05	6.22849186654311e-05	-	4.78897197073022e-05	7.574101925153e-05	5.76087410638039e-05	0.000227879568883558	0.000137440439169781	0.000309008166100029	5.35428376116717e-05	3.55602472322267e-05	0.000126853994128509	0.000280206587282533	0.000143833785135352	2.29259845724927e-05
ENSG00000006210	2	3	7.5	8.67713874243379e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	-	-	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.65818633919734e-06	-	-	1.36960911456702e-05
ENSG00000006282	19	18	8	2.15943782141507e-05	24	-	-	3	-	8	7	-	7	4	-	-	12	-	16	-	-	-	18	-	-	10	-	-	3	3	-	7	13	9	9	5	-	7	14	-	4.91809259870459e-05	-	-	2.01671207102887e-06	-	2.20530848503058e-05	2.15943782141507e-05	-	2.77552254189695e-05	1.79466944482596e-05	-	-	3.65238893457416e-05	-	2.92021080156229e-05	-	-	-	3.41630674947582e-05	-	-	1.40620342492507e-05	-	-	7.21898457121946e-06	4.45984335852334e-06	-	1.31820673618342e-05	4.75137897590213e-05	3.03933073604658e-05	1.5537021796774e-05	7.65473797285196e-06	-	1.88102539082799e-05	3.43219870334097e-05	-
ENSG00000006451	28	9	9	6.62212931121692e-05	13	12	-	4	11	12	20	-	19	12	-	-	9	-	9	-	12	11	11	5	8	6	5	-	-	23	21	4	9	9.5	6	20	8	5	6	7	0.000116580987711974	6.62212931121692e-05	-	1.43030943868172e-05	4.66667888777408e-05	6.02415931036173e-05	0.000120131253345509	-	0.000140674167909539	5.70400646042785e-05	-	-	3.15806671390124e-05	-	6.21144867054434e-05	-	0.00020829364716268	0.00010152956974165	9.15506321423914e-05	5.30957986300575e-05	0.000162791091032874	5.27660615509332e-05	7.90553092805366e-05	-	-	0.000174392196692192	7.42431770223626e-05	0.000176548634677889	3.94255121846894e-05	2.73885051910901e-05	2.0856979357333e-05	0.000102673964879668	4.46678033216284e-05	0.00012472587220338	5.45094732736818e-05	1.16475209226895e-05
ENSG00000006453	1	9	22	4.01897024048383e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.01897024048383e-05	-	-	-	-	-	-	-
ENSG00000006530	11	7	4.5	3.16440937027244e-05	4	-	-	-	-	-	6	-	-	-	-	-	-	-	3	-	-	-	3	-	8	5	-	-	3	-	-	4	9	8	-	-	4	-	-	-	3.48374130419646e-05	-	-	-	-	-	2.84507743634842e-05	-	-	-	-	-	-	-	6.03890733064495e-06	-	-	-	6.15045095103517e-06	-	0.000326842339049531	4.0297899297748e-05	-	-	1.27868466483489e-05	-	-	2.46199293334508e-05	5.46591471476422e-05	0.000138157504896593	-	-	2.51228564614448e-05	-	-	-
ENSG00000006534	1	9	12	6.42449201940568e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.42449201940568e-05	-	-	-	-	-	-	-	-
ENSG00000006607	2	3	4.5	1.46310749600183e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.34785609090451e-05	1.57835890109915e-05	-	-	-	-	-	-
ENSG00000006611	1	3	3	1.77703286096801e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.77703286096801e-05	-	-	-	-	-	-	-
ENSG00000006625	33	17	16	5.63781274458357e-05	22	22	-	15	24	13	16	137	36	13	-	16	10	29	30	4	3	39	13.5	23	4	12	11	-	30	9	37	14.5	16	26	16	17	20	10	19	13	6.30736468547149e-05	4.21996491620528e-05	-	3.30825264188019e-05	5.52610748978944e-05	2.11267917629554e-05	8.7474049268567e-05	0.00152459045446034	8.32637239680201e-05	6.97637368751587e-05	-	7.38205893373709e-05	4.51117918475472e-05	0.000112909304059816	6.82210834967546e-05	9.42767065910044e-06	1.50241775723818e-05	0.000160138336975121	0.000148384927004969	6.57902855902489e-05	5.68109588208942e-05	3.58169175439089e-05	5.3043799467897e-05	-	5.01362117789167e-05	5.79787391318898e-05	0.00013995263339904	4.62078534402684e-05	6.92330596448968e-05	6.87576879571445e-05	2.59145907420769e-05	4.51959773687825e-05	9.78827901015393e-05	9.06041431516068e-05	5.63781274458357e-05	1.38862453456458e-05
ENSG00000006712	4	4	3	9.49949208133872e-06	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	3	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.15929924276998e-05	-	-	-	-	-	-	-	-	-	7.12939855550855e-06	-	-	-	-	-	7.4059917349776e-06	-	-	-	-	2.57956258461934e-05	-	-	-	-	-	-
ENSG00000006715	15	14	5.5	1.76729606077868e-05	14	4	-	-	-	4	-	-	5	-	-	-	-	8	10	-	-	-	6	-	4	3.5	-	-	9	-	-	16.5	13	9	-	-	-	5	5	-	2.28729451373993e-05	1.37640030506097e-05	-	-	-	7.53465012619816e-06	-	-	1.65134703500948e-05	-	-	-	-	1.8479630786756e-05	2.3871368359167e-05	-	-	-	1.03907589389311e-05	-	2.84374924300235e-05	9.43613830280719e-06	-	-	1.24861318488495e-05	-	-	2.51899670594912e-05	4.29911206746861e-05	3.07551434113166e-05	-	-	-	1.52552490308121e-05	2.56470147579762e-05	-
ENSG00000006744	12	15	6	1.48569729123408e-05	21	6	-	-	6	-	-	-	3	-	-	-	3	-	19	-	-	-	10	-	-	-	-	-	-	-	-	11	6	10	-	4	-	-	7	-	3.25930248156635e-05	1.01987500987447e-05	-	-	4.53215490295627e-06	-	-	-	1.60830864898044e-05	-	-	-	7.54873291685286e-06	-	4.92006259669597e-05	-	-	-	1.4587869684706e-05	-	-	-	-	-	-	-	-	1.25495783039311e-05	3.7287955116902e-05	5.80085721197506e-05	-	8.94909761894599e-06	-	-	1.48569729123408e-05	-
ENSG00000006747	14	25	7	1.84029799360278e-05	-	-	-	-	-	-	16	-	19	-	-	7	-	20	-	-	4	13	6.5	-	4	3	4	3	-	-	-	-	48	6.5	-	13	-	-	-	-	-	-	-	-	-	-	2.81338971316163e-05	-	4.43417340910398e-05	-	-	3.74942142065023e-05	-	5.69555118514519e-05	-	-	1.75464539268025e-05	1.9259505945253e-05	9.22924627133662e-06	-	4.75690928460644e-05	1.08156975427008e-05	6.80557410055763e-06	7.90742185953156e-06	-	-	-	-	0.000158189587937436	2.0564133328374e-05	-	1.5620450292288e-05	-	-	-	-
ENSG00000006756	2	4	7	5.46689286311877e-05	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.43902582567226e-05	-	-	-	-	-	-	-	-	-	-	6.49475990056527e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000007062	7	8	8	1.39678610685568e-05	-	-	-	-	-	-	-	11	-	-	-	-	-	-	-	-	-	7	-	-	8	6	-	12	3	-	-	-	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.00383018176655e-05	-	-	-	-	-	-	-	-	-	4.10178557611143e-06	-	-	4.97017936124528e-05	8.64791650366778e-06	-	2.08884554311452e-05	3.40603553049712e-06	-	-	-	1.77158757911962e-05	-	-	-	-	-	-	-
ENSG00000007080	11	6	6	2.20451219596103e-05	6	9	-	-	-	-	-	-	-	9	-	-	-	-	15	-	-	-	11	-	6	8	6	-	-	-	3	-	-	3	-	6	-	-	-	-	2.39421526116268e-05	3.51768318850199e-05	-	-	-	-	-	-	-	4.38500625457611e-05	-	-	-	-	2.33289652354661e-05	-	-	-	6.1098104540957e-05	-	2.20451219596103e-05	1.22443370938562e-05	5.79178648093325e-06	-	-	-	1.06893840969692e-05	-	-	3.83774727218511e-06	-	9.50637409119311e-06	-	-	-	-
ENSG00000007168	31	21	22.5	0.000118541489295317	29	42	-	21	18	25	29	-	34	10	-	5	6	8	43	11	15	14	9	33	9	10	34	-	41	-	28	22	28	17.5	26	25	28	23	32	5	8.29145204993887e-05	0.000172865217984655	-	6.94582066964825e-05	1.84491926483185e-05	0.00011878278646697	0.000122565780549268	-	0.000183451245395269	9.04449548275726e-05	-	9.05592244894836e-05	0.000114871659614722	7.25897816468039e-05	0.00020155915724484	1.70780515969102e-05	0.000102603821606284	4.57903422285004e-05	0.000164129819001643	0.000152399251206022	0.000121353927829218	9.9080114007868e-05	0.000221566454632481	-	0.000106599962159707	-	0.000102925231619084	0.000308418700847695	0.00012192106867548	0.000249355249493513	8.5351597414181e-05	0.000116414666624578	0.000213464029673358	0.000118300192123664	0.00039905817222165	1.28567207118878e-05
ENSG00000007202	1	9	10	1.4599642101346e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.4599642101346e-05	-	-	-	-	-	-
ENSG00000007216	1	3	5	2.65076127484887e-05	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.65076127484887e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000007237	3	8	9	8.5701233336957e-05	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17.5	-	-	-	-	3	-	-	-	-	-	-	-	8.32673327431572e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000198854928292574	-	-	-	-	7.17666530506425e-06	-
ENSG00000007306	1	5	10	6.25037292482303e-05	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.25037292482303e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000007312	1	5	6	2.59995517024689e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.59995517024689e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000007392	2	3	4	5.28481111351934e-06	-	3	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.96890365082397e-06	-	6.6007185762147e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000007402	5	12	7	8.48350029983408e-06	-	-	-	-	27	-	-	-	-	-	-	-	-	4	-	-	-	-	11	-	-	3	-	-	-	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.53861805695698e-05	-	-	-	-	-	-	-	-	8.48350029983408e-06	-	-	-	-	1.92949949287638e-05	-	-	2.323639676479e-06	-	-	-	6.89569339527121e-06	-	-	-	-	-	-	-	-	-	-
ENSG00000007866	1	4	6	0.000111748950821248	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000111748950821248	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000007923	2	5	5	3.59414297668958e-05	-	-	-	-	-	-	-	-	-	4	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.95059273624013e-05	-	-	5.23769321713904e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000007933	8	27	8	6.58190172716837e-05	-	3	-	-	-	-	-	-	5	126	-	3	32	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	-	-	7	-	-	-	-	-	3.69724196886919e-05	-	-	-	-	-	-	3.82356133785436e-05	0.00136671247475202	-	2.16292512771455e-05	0.000845916870024589	5.20931981959189e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.95448363474485e-05	-	-	3.74458367016835e-05	-	-	-	-
